is_done,probability,data_quality_index
cancel,0.34926717476103303,0.14285714285714285
done,0.5980140336640225,0.5
done,0.1805183172157177,1.0
cancel,0.7024173129449107,0.14285714285714285
done,0.6271040085720233,1.0
done,0.6712454937683369,1.0
done,0.23562647278611762,1.0
done,0.1622343516626511,1.0
done,0.6910471483334494,0.5
done,0.22570694747529463,1.0
done,0.1978671183906077,1.0
done,0.3765897514275841,1.0
done,0.1425032624605588,1.0
done,0.5692842922916208,1.0
done,0.14523704787132316,1.0
cancel,0.3245969652967035,0.14285714285714285
done,0.7161975561300764,1.0
done,0.7363599445972654,1.0
done,0.7723380633117557,0.5
done,0.8438987445013238,1.0
cancel,0.659311635081698,0.14285714285714285
cancel,0.6285392233658491,0.14285714285714285
cancel,0.6677399684299616,0.14285714285714285
done,0.28273773607260533,1.0
done,0.22714085202754558,1.0
cancel,0.31136827231650727,0.14285714285714285
cancel,0.25177599693737224,0.14285714285714285
done,0.27563514809499123,1.0
cancel,0.3910438113080968,0.14285714285714285
cancel,0.29148588817158055,0.14285714285714285
done,0.6452126063976076,1.0
done,0.36101813682526146,1.0
done,0.41325720138438543,1.0
done,0.34254333221408834,1.0
done,0.5486351765593344,1.0
done,0.40364421431668884,1.0
done,0.5581266670643341,1.0
cancel,0.7864916847322111,0.14285714285714285
cancel,0.5998140935466588,0.14285714285714285
done,0.2341823407275425,1.0
done,0.29263879528480274,1.0
done,0.6416119741628098,1.0
done,0.19668664007201095,1.0
done,0.5808985170568316,1.0
done,0.18675847107392973,1.0
done,0.6602337390792403,1.0
done,0.6615537922104514,0.5
done,0.16290648736524585,1.0
done,0.18596567556272955,1.0
done,0.6270544493691056,0.5
done,0.21700836211606334,1.0
done,0.23720138923882975,1.0
done,0.6341119430506038,1.0
done,0.22988126505740294,1.0
done,0.5160397927686018,1.0
done,0.6593154826736192,1.0
done,0.619382765163061,1.0
cancel,0.25812653012743925,0.14285714285714285
done,0.17719774222215587,1.0
done,0.19460612781870398,1.0
done,0.4908139293925373,1.0
done,0.21825387705965382,1.0
done,0.7589810146775234,1.0
done,0.720259372998656,1.0
done,0.3597387558639363,1.0
done,0.6245632037888331,1.0
done,0.4890827690474094,0.5
done,0.6030804039179343,1.0
done,0.5917090163876436,1.0
done,0.7400105242524281,1.0
done,0.17386533973291446,1.0
cancel,0.2903570816977256,0.14285714285714285
done,0.6496488986731264,1.0
done,0.23782141813943816,1.0
cancel,0.7701160977461609,0.14285714285714285
done,0.5543153019228658,1.0
cancel,0.6723526156868841,0.14285714285714285
done,0.6976429584615446,1.0
cancel,0.3072964727882401,0.14285714285714285
done,0.37485817781554254,1.0
done,0.5733436943169974,1.0
done,0.2939281600700098,1.0
done,0.6512291400625008,1.0
done,0.46984778664195764,1.0
cancel,0.7570396699175653,0.25
done,0.3472128620393085,1.0
done,0.653239138255795,1.0
done,0.6605765360835026,1.0
done,0.6515868086890193,1.0
done,0.3833806331437353,1.0
done,0.5984700660147805,1.0
done,0.3470341990691913,0.5
done,0.7293691544033694,1.0
cancel,0.6964381459326401,0.14285714285714285
done,0.15011168077041695,1.0
done,0.7745645950102855,1.0
done,0.14589306258116785,1.0
done,0.2001128390772058,1.0
cancel,0.22020863814575156,0.14285714285714285
done,0.15914236230837997,1.0
done,0.18890273908654878,1.0
done,0.16776095345869224,1.0
done,0.40420875604725093,1.0
done,0.4868283788540605,1.0
done,0.505762324236052,1.0
done,0.3770136897540308,1.0
done,0.23367127568218737,1.0
done,0.4184641144303927,1.0
done,0.4448961043502644,1.0
done,0.6800542588396014,1.0
done,0.4593557985270104,1.0
done,0.1956733175435896,1.0
done,0.3611552552862124,1.0
cancel,0.3517379189518978,0.3333333333333333
cancel,0.31318713672502646,0.14285714285714285
done,0.6508908535087177,1.0
done,0.1900326521570366,1.0
done,0.48165083576896084,1.0
done,0.6364292291089689,1.0
done,0.2763896318636729,1.0
done,0.5980556896903397,1.0
done,0.680786910387559,1.0
cancel,0.6870100476672538,0.14285714285714285
done,0.6628599405428311,1.0
cancel,0.7743011355119838,0.14285714285714285
done,0.7266439434618212,0.5
done,0.20992938055095006,1.0
done,0.8098944702987277,1.0
done,0.27663333210790425,1.0
done,0.2816281727533854,1.0
done,0.6806810264014695,1.0
done,0.23355405935768814,1.0
done,0.38534034708997394,1.0
done,0.3029510002566592,1.0
done,0.280621611248835,1.0
done,0.5841525865440692,1.0
done,0.32076993979025586,1.0
done,0.388561881072481,1.0
done,0.3220238671246922,1.0
done,0.17034875741566718,1.0
done,0.3428054324608068,1.0
cancel,0.5627189653870277,0.125
done,0.24854697044044163,1.0
done,0.17924641304507535,1.0
done,0.22747508551897347,1.0
cancel,0.3813262998348969,0.14285714285714285
cancel,0.42483316903726376,0.14285714285714285
done,0.1663385919031221,1.0
done,0.2991745103854008,1.0
done,0.6455500263456089,1.0
done,0.6840058701582548,0.5
done,0.7056690701907921,1.0
done,0.751066914311024,1.0
done,0.7503599584882886,1.0
done,0.6940013022307051,1.0
done,0.7784826063557597,0.5
done,0.1459779901018265,1.0
done,0.43817722353865685,1.0
cancel,0.6999694769632578,0.14285714285714285
done,0.22704904582293747,1.0
done,0.43610743159625764,1.0
done,0.6697919782300231,1.0
done,0.500157381617753,1.0
done,0.23366453472482487,1.0
cancel,0.5529240890734546,0.14285714285714285
cancel,0.326453405952027,0.14285714285714285
done,0.6017294658000403,1.0
done,0.34486796422404936,1.0
done,0.32575021738633897,1.0
done,0.3872762784927103,0.5
done,0.14807316140647897,1.0
done,0.7794987993137401,1.0
done,0.6625522946191784,1.0
done,0.44017809750287396,1.0
done,0.6287507912885133,1.0
done,0.2557516848693892,0.5
done,0.3091086511743712,1.0
done,0.4824254379773719,1.0
done,0.6969106522138873,1.0
done,0.22473822318481582,1.0
cancel,0.2741663593966404,0.125
done,0.13830201946491233,1.0
cancel,0.28581384821597633,0.16666666666666666
cancel,0.35930368895508674,0.14285714285714285
cancel,0.23442833348889403,0.14285714285714285
done,0.14416638411014077,0.5
done,0.16216709073587643,1.0
done,0.7529379441456422,1.0
cancel,0.549421569071865,0.125
cancel,0.2550546097939677,0.14285714285714285
cancel,0.5148445654166712,0.14285714285714285
done,0.21021984523220355,1.0
done,0.325572760416021,0.5
done,0.7210791703925591,0.5
done,0.3709421841726409,1.0
done,0.5824234668580699,0.5
done,0.6601907547587553,1.0
done,0.7804843460819126,1.0
done,0.6284847192016256,1.0
done,0.4899490159287669,1.0
done,0.31921032853818543,1.0
done,0.5622863443953439,1.0
done,0.6697564708902002,1.0
done,0.45484767946181043,0.5
done,0.37106228937842706,0.5
cancel,0.627597870848528,0.14285714285714285
done,0.298950506955055,0.5
done,0.605797053483988,0.5
done,0.5380481111849432,1.0
done,0.2513544805059378,1.0
done,0.7352763732286505,1.0
done,0.760339551374301,1.0
done,0.6322135034549612,0.5
done,0.10607925426438215,0.5
done,0.18939047025817854,1.0
cancel,0.6170656058216293,0.125
done,0.38534497036718507,1.0
done,0.781096004107726,1.0
done,0.47840304551445323,1.0
done,0.6661668679212093,0.5
done,0.4350694977144004,1.0
done,0.6193052846937597,1.0
done,0.4901278077335039,1.0
done,0.40963734162997606,1.0
done,0.3900559085016568,1.0
done,0.25792004379153954,0.5
done,0.21644664394692065,0.5
done,0.2592761988115391,1.0
cancel,0.3757989741645642,0.14285714285714285
done,0.27064276679280563,1.0
cancel,0.4536781101571218,0.14285714285714285
done,0.32197164305905146,0.5
done,0.781368811558262,1.0
done,0.7471326487041708,0.5
done,0.7196538663075254,1.0
done,0.17737951891759607,1.0
done,0.3516329232124113,0.5
done,0.44792467223743304,1.0
cancel,0.6249820480911212,0.125
done,0.45255918747509766,1.0
done,0.4351678019742972,1.0
done,0.48436907040651445,1.0
done,0.6048152596607299,1.0
done,0.4812990711359593,0.5
done,0.4556030346726009,0.5
done,0.35601855266876287,1.0
done,0.6815744366152112,1.0
done,0.6135666276817636,1.0
cancel,0.13649156624833764,0.14285714285714285
done,0.32645923082128897,1.0
cancel,0.6223809091342518,0.125
done,0.5338537112410425,1.0
done,0.5567262374693981,1.0
done,0.741004256258199,1.0
done,0.8144885973599431,1.0
done,0.6910002838981455,1.0
done,0.40617155551874906,1.0
done,0.7435169546779176,0.5
done,0.5754466174860917,1.0
done,0.5597882914443547,1.0
cancel,0.8374181379382932,0.14285714285714285
done,0.24787045625421897,1.0
done,0.7433063183812789,1.0
done,0.8190771668422824,0.5
done,0.4444321926966719,1.0
done,0.7078613338066712,1.0
done,0.18673049026779173,1.0
done,0.6237385124977163,1.0
done,0.4284719957523384,0.5
cancel,0.5489390906050889,0.125
done,0.6257564866021239,1.0
cancel,0.4659076443358642,0.125
done,0.4960039855968601,1.0
cancel,0.5110632189599738,0.14285714285714285
done,0.7112670063102063,1.0
done,0.3814642709866286,1.0
done,0.5189226599371692,0.5
done,0.36390871506506944,0.5
done,0.6914370507783827,0.5
done,0.6914370507783827,0.5
done,0.3104303781556466,1.0
done,0.8770931933923933,0.5
done,0.4408984518100379,1.0
done,0.5152662431712883,1.0
done,0.8364411602787032,0.5
done,0.46218849902835973,1.0
done,0.27686867088995987,1.0
done,0.6019145617048625,1.0
done,0.6928350824921808,1.0
done,0.6098560999994422,1.0
done,0.7739706333659956,0.5
done,0.43755596837925653,1.0
done,0.4026050939704985,0.5
done,0.540858935113656,1.0
cancel,0.46912636798474655,0.14285714285714285
cancel,0.48712634764400115,0.14285714285714285
done,0.8099436547968402,1.0
done,0.7660975672547702,1.0
done,0.7358928088094212,0.5
done,0.5083537191708508,0.5
done,0.6647765996402801,0.5
cancel,0.36065440485620537,0.14285714285714285
done,0.41051255740725406,1.0
cancel,0.7453617652695136,0.14285714285714285
done,0.48486007936735465,1.0
cancel,0.2617235638945641,0.14285714285714285
done,0.5714901154051694,0.5
done,0.5542830217978439,0.5
done,0.6125650547291087,0.5
done,0.7071224327343788,0.5
done,0.2923997166565031,1.0
done,0.6240588491999719,0.5
done,0.312325726575747,1.0
cancel,0.8413434646567073,0.14285714285714285
cancel,0.5774083052870275,0.14285714285714285
done,0.5288343269231403,1.0
done,0.5154219540095193,1.0
done,0.3167337450458014,1.0
cancel,0.7780938876854488,0.125
cancel,0.6998501641506887,0.14285714285714285
done,0.7050497199961998,1.0
cancel,0.5768559038245502,0.14285714285714285
done,0.6188352003579287,1.0
cancel,0.6188820872853112,0.14285714285714285
done,0.6871989778264395,0.5
done,0.4341250982162829,0.5
done,0.5152146042245878,1.0
done,0.7585074721794575,1.0
done,0.28943178707243056,0.5
done,0.8015749307296337,0.5
done,0.7886243196842028,1.0
done,0.3730697962582972,0.5
cancel,0.551757279799793,0.125
done,0.7123309137289185,1.0
done,0.5911793061982011,1.0
cancel,0.6427675183103025,0.125
done,0.2319074623828456,1.0
cancel,0.7906639903424867,0.14285714285714285
cancel,0.8412524083901981,0.14285714285714285
done,0.7509265690785752,1.0
cancel,0.8213962645282665,0.125
done,0.38457081343836375,0.5
done,0.7718689879255051,0.5
done,0.7267576340373699,0.5
done,0.7771582157758613,1.0
cancel,0.6603524907660712,0.14285714285714285
done,0.42704434486520515,1.0
cancel,0.8417781622047773,0.14285714285714285
done,0.632782321084972,1.0
done,0.273935616703444,1.0
done,0.32240135179693324,0.5
done,0.25012730167799146,1.0
done,0.38973865071559183,0.5
cancel,0.4556442363836967,0.14285714285714285
done,0.6176415185597505,1.0
done,0.609110478331052,1.0
cancel,0.7599711078699015,0.14285714285714285
cancel,0.7835758937834539,0.125
done,0.8050866011135592,1.0
done,0.5943183336839889,0.5
done,0.3226855098727377,1.0
cancel,0.22394936501010523,0.14285714285714285
cancel,0.7210091406630968,0.14285714285714285
done,0.8153286498270145,1.0
done,0.7394352965006536,1.0
done,0.6069565742025204,1.0
done,0.3880670156519038,1.0
done,0.7027822294429648,1.0
cancel,0.6035956925973016,0.2
done,0.7417420179622417,0.5
done,0.7607280556747377,1.0
cancel,0.8002034420898438,0.14285714285714285
done,0.5636947316477489,0.5
done,0.7832710634837313,1.0
done,0.5157307799089192,1.0
cancel,0.572303225889568,0.125
cancel,0.44361359987434945,0.125
cancel,0.47943136774030093,0.125
done,0.27758721075700177,1.0
done,0.844916603607404,1.0
done,0.6667098829424306,1.0
done,0.7793444292837309,0.5
done,0.8009151645889917,1.0
done,0.7022233460628106,1.0
cancel,0.7332546104192732,0.125
done,0.7778001872061722,1.0
done,0.7081260260251173,1.0
done,0.283137959142187,1.0
done,0.7703436004610767,1.0
done,0.6649375269857283,1.0
done,0.7854248085755534,1.0
cancel,0.5896448157675948,0.125
cancel,0.7979135593236494,0.14285714285714285
done,0.7350613032861638,1.0
cancel,0.5399448352840088,0.125
done,0.21185343212432792,1.0
cancel,0.2715357149613697,0.14285714285714285
cancel,0.7318299256041874,0.2
cancel,0.2319452497184291,0.14285714285714285
cancel,0.8529807281029131,0.14285714285714285
done,0.5856263875428482,1.0
done,0.6946032147649726,0.5
done,0.553385983615473,0.5
done,0.7853226765067005,1.0
cancel,0.5910460511416975,0.14285714285714285
done,0.35226865716589323,1.0
done,0.8604932224495146,1.0
done,0.2591529292561351,1.0
done,0.66559610341054,1.0
done,0.6723458584286374,1.0
done,0.3673486331326577,0.5
done,0.6150314857860882,1.0
cancel,0.7303380625910963,0.125
done,0.5309067288399362,1.0
done,0.36391719857528243,0.5
cancel,0.26271270868788643,0.14285714285714285
cancel,0.24472255350587663,0.14285714285714285
cancel,0.4081746939345671,0.14285714285714285
cancel,0.18879170942755644,0.14285714285714285
cancel,0.23324051877549373,0.14285714285714285
done,0.2477606700080924,1.0
cancel,0.6936704291182468,0.14285714285714285
done,0.4905960032451842,1.0
done,0.32022547173921745,0.5
done,0.632561430690152,1.0
done,0.6333076604285921,1.0
cancel,0.2009500660077133,0.14285714285714285
cancel,0.4424972324375582,0.14285714285714285
done,0.17146922686613025,1.0
done,0.43450141111107915,0.5
done,0.6934537725829198,0.5
cancel,0.30507797110756507,0.14285714285714285
done,0.6338748413290051,0.5
done,0.3231448179834225,1.0
done,0.27752207024702097,1.0
done,0.38981056568256905,1.0
cancel,0.20678658955977444,0.14285714285714285
done,0.2502734401872983,1.0
done,0.455308909690347,1.0
done,0.10062130033574143,1.0
done,0.804058808466937,1.0
done,0.2802906503131141,1.0
done,0.636644798828538,0.5
done,0.6757370054659437,1.0
done,0.12253896079383671,1.0
done,0.5999170726833503,0.5
done,0.6709359844856247,1.0
done,0.4174982153616776,1.0
done,0.16149712046108664,1.0
done,0.12542637989530975,1.0
done,0.660727913572519,1.0
done,0.6144117222575826,1.0
done,0.7564628619912641,1.0
done,0.6326938234919072,1.0
done,0.14464715026278346,1.0
done,0.46406852614887034,1.0
done,0.18313046604595787,1.0
done,0.6734367977008628,0.5
done,0.5919957777288782,1.0
done,0.5923452916373958,0.5
done,0.3898824854415721,1.0
done,0.5852706016864232,1.0
cancel,0.24019516382673542,0.14285714285714285
done,0.3365374652199451,0.5
done,0.17964213464424267,1.0
done,0.155040604470135,1.0
done,0.26183172466183324,0.5
cancel,0.17366313613392095,0.14285714285714285
done,0.7618843277373917,0.5
cancel,0.5779836391120123,0.14285714285714285
done,0.4412683966873381,0.5
cancel,0.5288861394614802,0.14285714285714285
done,0.379788209652316,0.5
done,0.5576976922574765,0.5
cancel,0.207479472740151,0.14285714285714285
done,0.6879704100225241,1.0
cancel,0.44343072677314554,0.14285714285714285
done,0.5987643907324707,0.5
done,0.3013521353600533,1.0
done,0.21734742991204928,1.0
done,0.13913350647487105,1.0
done,0.6606456647456613,1.0
done,0.2342201713533099,1.0
done,0.5318738993911302,1.0
cancel,0.81696793570107,0.14285714285714285
done,0.34118359131994536,1.0
cancel,0.1911847624798984,0.125
cancel,0.672211400467649,0.125
done,0.2776294712536708,1.0
done,0.14408442062859544,1.0
done,0.40819124570591375,0.5
cancel,0.1657945805569076,0.14285714285714285
cancel,0.4321297180820343,0.14285714285714285
done,0.11201921731808434,1.0
done,0.8219895434320759,0.5
done,0.48295372397855457,0.5
done,0.5363661494628313,1.0
done,0.7668330025575582,0.5
done,0.36978100138380154,1.0
cancel,0.21927834537500593,0.14285714285714285
done,0.11530399059231299,1.0
done,0.6113245045047504,0.5
cancel,0.643242747132216,0.14285714285714285
done,0.1853723485865695,1.0
done,0.5582700978639897,1.0
done,0.7327977754141632,1.0
done,0.3315713815179415,1.0
done,0.5469454854367114,0.5
done,0.37039178245027243,1.0
done,0.5592641191316882,0.5
done,0.4352858913205496,1.0
done,0.5972762487775004,1.0
cancel,0.23750886565670645,0.14285714285714285
done,0.49853865749719456,0.5
done,0.522607662000127,1.0
done,0.7144058623239611,0.5
done,0.1505646579961829,1.0
done,0.3879751644788189,1.0
cancel,0.6960360247213251,0.14285714285714285
done,0.19194453912803958,1.0
cancel,0.6201397808582886,0.125
cancel,0.6715888574670789,0.14285714285714285
done,0.8251014012463523,0.5
done,0.16032003746350132,1.0
done,0.31593335417158946,1.0
done,0.31132419979095305,1.0
done,0.5881047187145265,1.0
done,0.4234013664264689,1.0
done,0.6890735029498074,0.5
done,0.4341474106253593,1.0
done,0.1458175534757042,1.0
done,0.5220194649855171,1.0
done,0.12966460484755957,1.0
done,0.14738653263463916,1.0
cancel,0.7236918327217355,0.14285714285714285
cancel,0.24491242114436937,0.14285714285714285
cancel,0.8181450672850921,0.14285714285714285
done,0.12966460484755957,1.0
done,0.6543838746669228,0.5
cancel,0.755020394742902,0.14285714285714285
cancel,0.3350875554239916,0.14285714285714285
done,0.7820301010411637,0.5
done,0.19533711124026967,1.0
cancel,0.7182190459291139,0.14285714285714285
done,0.19388142328166433,1.0
done,0.20333139614883194,1.0
cancel,0.22055982379811986,0.14285714285714285
done,0.13407940080891798,1.0
cancel,0.2986472432821599,0.14285714285714285
cancel,0.3529822434744319,0.125
done,0.21406315788800853,1.0
cancel,0.4061292799238586,0.14285714285714285
done,0.6811279844397681,1.0
cancel,0.2502163381372501,0.14285714285714285
cancel,0.27341027016636155,0.14285714285714285
done,0.5538830252738274,1.0
done,0.18019428359813028,1.0
done,0.19259496526534411,1.0
done,0.2185466866209884,1.0
done,0.6976517813888905,1.0
done,0.3179049889228587,1.0
done,0.5415304588903623,0.5
done,0.18358645572586488,1.0
done,0.19817270770109485,1.0
done,0.20861577647755203,1.0
done,0.3554030353771429,1.0
done,0.7953330911276223,1.0
done,0.18381270358099755,1.0
cancel,0.6048139266768797,0.14285714285714285
done,0.7596256994422862,1.0
done,0.1553793853887696,1.0
done,0.6005414512195909,0.5
done,0.14839151302159048,1.0
done,0.27293574691381867,1.0
done,0.6946173266747292,0.5
done,0.5661493426735916,0.5
done,0.7505360957712258,0.5
done,0.4147421237228915,0.5
done,0.7668153379213949,1.0
done,0.22954979528087155,1.0
done,0.3291486381195174,1.0
done,0.4344163548410443,0.5
done,0.2076690359984232,1.0
done,0.39190140060222123,1.0
done,0.6475609499479902,1.0
done,0.7299757637542837,1.0
done,0.8260267827603007,0.5
cancel,0.733509629062087,0.14285714285714285
done,0.6085993229575627,0.5
done,0.47138112913288627,1.0
cancel,0.608676941353016,0.3333333333333333
cancel,0.5301557464131745,0.14285714285714285
cancel,0.26077057461769665,0.14285714285714285
cancel,0.6846774243838236,0.14285714285714285
cancel,0.7314291431508994,0.14285714285714285
cancel,0.4071548538903899,0.14285714285714285
done,0.3110150622787343,1.0
cancel,0.6531316603261917,0.14285714285714285
done,0.40370136666160433,1.0
done,0.8414319273250062,1.0
done,0.2531314624708082,1.0
done,0.27310597667597986,1.0
done,0.37033632417421275,1.0
done,0.25673340560364116,1.0
done,0.21981207858283575,1.0
done,0.154300980785312,1.0
done,0.3926557234852841,1.0
done,0.39521907523128846,1.0
done,0.13170170005141213,0.5
done,0.34223783437038896,0.5
done,0.17259169311087139,1.0
done,0.5898622501304194,1.0
done,0.2800020079711989,1.0
done,0.3148837031838762,1.0
done,0.23776950495465615,1.0
done,0.13249798143119998,1.0
done,0.6079990660124751,1.0
done,0.6264954196257826,1.0
cancel,0.597891930264523,0.3333333333333333
done,0.8150750400960703,1.0
done,0.16495511716010614,1.0
done,0.18757902944169683,1.0
done,0.6778108742683092,1.0
done,0.6684974894942292,0.5
done,0.45007796323898014,0.5
done,0.4783806797188495,1.0
done,0.30508949921127076,1.0
done,0.12760453301461502,1.0
done,0.806334036272287,1.0
done,0.2550352718016601,1.0
done,0.18162556122008397,1.0
cancel,0.37338001627448525,0.125
cancel,0.3336366327335217,0.14285714285714285
done,0.14002570319784863,1.0
done,0.7738307372907721,0.5
cancel,0.7811776609661735,0.14285714285714285
done,0.7857953028089124,1.0
done,0.61472726415047,1.0
done,0.6464465246765475,1.0
done,0.7131297331240602,1.0
done,0.40743344647974844,0.5
done,0.29118080290750925,0.5
done,0.7153507426532418,0.5
done,0.4697619558643774,1.0
cancel,0.31206162505342183,0.14285714285714285
cancel,0.21149437693121217,0.14285714285714285
done,0.15657426965761076,1.0
done,0.7186835060948683,1.0
done,0.2622465823666601,1.0
done,0.5451905081709061,0.5
done,0.6149542361487198,0.5
done,0.13732570079356163,1.0
done,0.20211005458385428,1.0
done,0.6749107257020975,0.5
cancel,0.6705134232194522,0.125
cancel,0.6242927470338858,0.14285714285714285
cancel,0.6438263156492625,0.125
cancel,0.28546302379891064,0.14285714285714285
done,0.4350901568515003,0.5
done,0.44170677784188034,1.0
cancel,0.7400870823899226,0.14285714285714285
done,0.32892578242286247,1.0
done,0.14716300858742234,1.0
done,0.32999590846125515,1.0
done,0.20548818666366453,1.0
done,0.3372381800372684,1.0
done,0.19259555374870166,1.0
done,0.18726058630101425,1.0
done,0.1385835440710287,1.0
done,0.19520412179629834,1.0
done,0.5280346284890702,1.0
cancel,0.2834228173994247,0.14285714285714285
done,0.72519559562799,1.0
done,0.6539226238718345,0.5
done,0.6601096939858966,0.5
done,0.39916039278133575,1.0
done,0.31705599993786143,1.0
done,0.6329495718972584,1.0
done,0.1478678996140977,1.0
done,0.20646288150513367,1.0
done,0.7049191467024356,0.5
cancel,0.31636897372188577,0.14285714285714285
done,0.7274472136967359,0.5
done,0.371901331258678,0.5
done,0.48523947474555545,1.0
done,0.4499991856945019,1.0
done,0.15788310788412824,1.0
done,0.28827766072239985,1.0
done,0.39705916914910766,1.0
done,0.2808406007927469,1.0
done,0.702758764028114,1.0
done,0.2433628176197389,1.0
done,0.30449031987842945,1.0
done,0.3720274264754239,1.0
done,0.3262758388489831,1.0
done,0.3555996349820109,1.0
done,0.7328759247453475,1.0
done,0.6862742051172707,1.0
done,0.7345067102390644,1.0
done,0.46163076693781635,0.5
done,0.3134933785219907,1.0
done,0.5292657812404864,0.5
done,0.5747806037980533,0.5
done,0.6015281087589451,1.0
cancel,0.2497864459513399,0.14285714285714285
cancel,0.5011517810833479,0.14285714285714285
cancel,0.5972182763168161,0.14285714285714285
cancel,0.581914548522175,0.14285714285714285
done,0.5047753027077049,1.0
cancel,0.27487118274984806,0.14285714285714285
done,0.25926047724166235,1.0
done,0.2820106652276786,0.5
done,0.6604334340846355,1.0
done,0.367707453535173,1.0
done,0.6915485470874196,0.5
done,0.3022052323873109,1.0
cancel,0.5659470831095359,0.14285714285714285
done,0.195804196581743,1.0
done,0.22053969045001257,1.0
done,0.28003766671101993,1.0
done,0.5286031481005563,1.0
done,0.4895696394423913,1.0
done,0.20755785767434204,1.0
done,0.4280267315047937,1.0
done,0.6177713356563893,0.5
done,0.5700998066248475,1.0
done,0.21840905265580118,1.0
done,0.6351100138149338,0.5
done,0.23142094021837092,1.0
done,0.7954676745725608,1.0
done,0.8419388037697977,1.0
done,0.31421385397839574,1.0
done,0.4869647228092931,1.0
done,0.3316661222527915,1.0
done,0.337322502746452,1.0
done,0.8019725938765268,0.5
done,0.6886750405565029,1.0
done,0.6984651313626069,0.5
done,0.5217899540947423,1.0
done,0.3511097027684448,1.0
cancel,0.507738216175107,0.14285714285714285
done,0.2762344995280943,1.0
done,0.5252407363077811,1.0
done,0.413810493954009,1.0
done,0.5612819231898348,0.5
done,0.21946690031505497,0.5
done,0.7483443634924536,1.0
done,0.29811734269086887,1.0
done,0.48026516877356434,1.0
done,0.2615463734787372,1.0
done,0.7996630697855558,0.5
done,0.6986600764370382,1.0
done,0.23855922404994784,1.0
done,0.3697488811956447,1.0
done,0.4619384830642847,1.0
cancel,0.32546623153076926,0.14285714285714285
cancel,0.32938375766535033,0.14285714285714285
cancel,0.5546472291396756,0.14285714285714285
done,0.19658321710266466,1.0
done,0.5680025004339913,1.0
done,0.5311680368796056,1.0
done,0.15565352539843455,1.0
done,0.15841506442375894,1.0
done,0.39831698988555386,1.0
done,0.15070543045512685,1.0
done,0.27889568128283865,1.0
done,0.6293227536327739,1.0
done,0.3027745414516965,1.0
done,0.8693716933838109,1.0
done,0.5311680368796056,1.0
done,0.289785633849799,1.0
done,0.3556678264495016,1.0
done,0.2936140180184063,1.0
done,0.7435781030913768,1.0
done,0.5736545201098433,1.0
cancel,0.6816740255749378,0.14285714285714285
done,0.53925950431873,1.0
done,0.4381316229120025,1.0
done,0.4362182313129206,1.0
cancel,0.27834262408181004,0.14285714285714285
cancel,0.23239228200182,0.14285714285714285
done,0.6076349939353431,1.0
done,0.7527369945900172,1.0
done,0.5958901104087856,1.0
done,0.8270478635184279,1.0
done,0.4821256523229349,1.0
cancel,0.5901136630088358,0.25
done,0.7777744373385694,1.0
done,0.5794002702060432,1.0
done,0.2832404946280016,1.0
done,0.229640092368278,1.0
done,0.16365380372095856,1.0
cancel,0.7430838572456875,0.14285714285714285
done,0.553925449482202,1.0
done,0.7409027919574263,1.0
cancel,0.59456284278034,0.14285714285714285
done,0.12830501488796983,1.0
cancel,0.7026629774378997,0.14285714285714285
cancel,0.6821441687018307,0.14285714285714285
done,0.15910302589070657,1.0
done,0.4946662170509951,1.0
cancel,0.31940453469366015,0.14285714285714285
done,0.17803450815134242,1.0
done,0.48333093819730233,1.0
cancel,0.5263181119229857,0.14285714285714285
done,0.6145022239346958,1.0
cancel,0.4962961639578906,0.14285714285714285
done,0.6890691501487294,1.0
done,0.15784518927659624,1.0
cancel,0.5718013805849032,0.3333333333333333
cancel,0.7337370207331374,0.125
done,0.2032028521249021,1.0
done,0.4590377504632513,1.0
done,0.6157581402074475,1.0
cancel,0.37526200810211147,0.14285714285714285
cancel,0.3252516979539376,0.14285714285714285
done,0.5593783114369145,1.0
cancel,0.36911460495509424,0.125
cancel,0.6073123188171221,0.125
done,0.8060733785674615,1.0
done,0.3377605327698138,1.0
done,0.5804890015248821,1.0
done,0.23373316327318533,1.0
cancel,0.7645641489305024,0.14285714285714285
done,0.25918860963582685,1.0
done,0.6797847263557102,0.5
done,0.38188732618887516,1.0
done,0.7186087598037932,1.0
done,0.5637937802004432,1.0
cancel,0.75818378076845,0.125
done,0.2612165557088122,1.0
done,0.2049012321009403,1.0
done,0.4258126910118592,0.5
done,0.25974058934080996,1.0
done,0.5618315637998869,1.0
done,0.41411790840374185,1.0
done,0.22568707204472002,0.5
done,0.6175382173082893,1.0
done,0.22330429054303605,1.0
done,0.6089331948158683,1.0
done,0.6524310023091023,1.0
done,0.5266133620604977,1.0
cancel,0.5629994857647973,0.25
done,0.8480846790406352,1.0
done,0.6071974553824313,0.5
done,0.710264793640409,1.0
done,0.13644581882372814,0.5
done,0.18262522185343544,1.0
done,0.5856424344762196,1.0
done,0.4128452000506329,1.0
cancel,0.528931598992091,0.14285714285714285
done,0.4796436352784498,1.0
done,0.5880948759544515,0.5
cancel,0.5771496280895116,0.14285714285714285
done,0.7085727341879328,1.0
cancel,0.7653107275083283,0.14285714285714285
done,0.5032109517746776,1.0
done,0.1627826138967592,0.5
done,0.6482062717631536,0.5
done,0.8196521981882392,0.5
done,0.5222769951494473,1.0
done,0.5643060864338939,1.0
done,0.43406031545416174,1.0
done,0.5556382911538028,1.0
