order_id,order_timestamp,distance_in_meters,duration_in_seconds,tender_id,tender_timestamp,driver_id,driver_reg_date,driver_rating,carmodel,carname,platform,pickup_in_meters,pickup_in_seconds,user_id,price_start_local,price_bid_local,is_done,
7841500005,2020-05-01 09:13:47,1501,243,14689551395,2020-05-01 09:13:53,7857622,2017-12-10,5,Kalina,LADA,android,579,126,10264610,150,150,done,
7841500194,2020-05-01 09:14:14,2420,356,14689551808,2020-05-01 09:14:30,68828972,2020-12-28,5,Polo,Volkswagen,ios,904,143,129012394,300,300,cancel,
7841500194,2020-05-01 09:14:14,2420,356,14689551778,2020-05-01 09:14:27,7845577,2017-12-09,5,Octavia,Skoda,android,682,111,129012394,300,300,cancel,
7841501402,2020-05-01 09:17:31,6620,723,14689553970,2020-05-01 09:17:53,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1158,162,133022871,200,250,cancel,
7841501402,2020-05-01 09:17:31,6620,723,14689553991,2020-05-01 09:17:56,7882622,2017-12-13,4.99523,M6,Haval,android,367,77,133022871,200,250,cancel,
7841501862,2020-05-01 09:18:37,2516,310,14689554480,2020-05-01 09:18:40,49083240,2020-06-03,5,Polo,Volkswagen,android,723,93,302523875,150,150,cancel,
7841501862,2020-05-01 09:18:37,2516,310,14689554478,2020-05-01 09:18:40,30568392,2019-10-08,5,Polo,Volkswagen,android,603,79,302523875,150,150,done,
7841501862,2020-05-01 09:18:37,2516,310,14689554489,2020-05-01 09:18:41,7844505,2017-12-09,4.99788,Almera,Nissan,android,800,106,302523875,150,150,cancel,
7841502044,2020-05-01 09:19:08,3293,484,14689554817,2020-05-01 09:19:13,68828972,2020-12-28,5,Polo,Volkswagen,ios,459,75,16047766,200,200,cancel,
7841502044,2020-05-01 09:19:08,3293,484,14689554807,2020-05-01 09:19:12,7777188,2017-12-03,5,Octavia,Skoda,android,440,45,16047766,200,200,cancel,
7841502175,2020-05-01 09:19:29,0,0,14689555056,2020-05-01 09:19:37,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,2128,295,78841700,500,650,cancel,
7841502863,2020-05-01 09:21:16,3708,496,14689556151,2020-05-01 09:21:23,69782363,2021-01-06,4.99214,Sandero,Renault,android,387,64,61112055,150,180,cancel,
7841502863,2020-05-01 09:21:16,3708,496,14689556371,2020-05-01 09:21:44,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,1717,235,61112055,150,200,cancel,
7841502912,2020-05-01 09:21:24,3186,391,14689556204,2020-05-01 09:21:29,68828972,2020-12-28,5,Polo,Volkswagen,ios,745,86,50859027,150,150,cancel,
7841502912,2020-05-01 09:21:24,3186,391,14689556196,2020-05-01 09:21:29,49083240,2020-06-03,5,Polo,Volkswagen,android,762,73,50859027,150,200,cancel,
7841502912,2020-05-01 09:21:24,3186,391,14689556200,2020-05-01 09:21:29,7777188,2017-12-03,5,Octavia,Skoda,android,1194,121,50859027,150,150,cancel,
7841502912,2020-05-01 09:21:24,3186,391,14689556194,2020-05-01 09:21:28,7844505,2017-12-09,4.99788,Almera,Nissan,android,839,86,50859027,150,150,done,
7841503201,2020-05-01 09:22:05,1862,293,14689556704,2020-05-01 09:22:09,31414553,2019-10-19,5,Polo,Volkswagen,android,595,98,27661933,150,150,cancel,
7841503257,2020-05-01 09:22:15,2420,356,14689556841,2020-05-01 09:22:21,68828972,2020-12-28,5,Polo,Volkswagen,ios,1009,106,129012394,300,300,done,
7841503326,2020-05-01 09:22:25,3708,496,14689557621,2020-05-01 09:23:38,30434580,2019-10-06,4.97492,SX4,Suzuki,android,698,141,61112055,150,200,cancel,
7841503326,2020-05-01 09:22:25,3708,496,14689557013,2020-05-01 09:22:40,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,1177,205,61112055,150,180,cancel,
7841503800,2020-05-01 09:23:33,2482,338,14689557738,2020-05-01 09:23:51,28366322,2019-09-06,5,Terrano,Nissan,android,1274,188,26244705,150,150,cancel,
7841503800,2020-05-01 09:23:33,2482,338,14689557604,2020-05-01 09:23:37,31414553,2019-10-19,5,Polo,Volkswagen,android,2416,251,26244705,150,150,cancel,
7841503800,2020-05-01 09:23:33,2482,338,14689557749,2020-05-01 09:23:52,7777188,2017-12-03,5,Octavia,Skoda,android,1893,230,26244705,150,150,cancel,
7841503825,2020-05-01 09:23:37,7840,867,14689557700,2020-05-01 09:23:45,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,4277,528,8493548,250,250,cancel,
7841503825,2020-05-01 09:23:37,7840,867,14689557779,2020-05-01 09:23:55,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,996,165,8493548,250,330,cancel,
7841504271,2020-05-01 09:24:43,5080,584,14689558368,2020-05-01 09:24:50,68591984,2020-12-26,4.99841,X-Ray,LADA,android,416,43,81551477,150,200,cancel,
7841504271,2020-05-01 09:24:43,5080,584,14689558347,2020-05-01 09:24:49,7912390,2017-12-15,5,Creta,Hyundai,ios,134,10,81551477,150,150,done,
7841504755,2020-05-01 09:25:53,1826,270,14689559071,2020-05-01 09:25:56,49083240,2020-06-03,5,Polo,Volkswagen,android,891,113,300648322,150,150,cancel,
7841504755,2020-05-01 09:25:53,1826,270,14689559076,2020-05-01 09:25:57,7777188,2017-12-03,5,Octavia,Skoda,android,1112,141,300648322,150,150,cancel,
7841504755,2020-05-01 09:25:53,1826,270,14689559099,2020-05-01 09:25:58,7782613,2017-12-03,5,Ceed,Kia,android,863,114,300648322,150,150,cancel,
7841504832,2020-05-01 09:26:01,2693,301,14689559217,2020-05-01 09:26:07,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1124,216,54715020,200,200,cancel,
7841504832,2020-05-01 09:26:01,2693,301,14689559181,2020-05-01 09:26:05,31414553,2019-10-19,5,Polo,Volkswagen,android,1068,196,54715020,200,200,done,
7841505246,2020-05-01 09:27:00,2880,473,14689560322,2020-05-01 09:27:48,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,1653,239,48133657,200,200,cancel,
7841505246,2020-05-01 09:27:00,2880,473,14689560076,2020-05-01 09:27:27,7857622,2017-12-10,5,Kalina,LADA,android,1422,215,48133657,200,200,cancel,
7841505686,2020-05-01 09:28:08,5779,571,14689560601,2020-05-01 09:28:18,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,3023,284,188386483,200,230,done,
7841506130,2020-05-01 09:29:11,6400,744,14689561338,2020-05-01 09:29:24,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1448,219,107033467,250,250,done,
7841506779,2020-05-01 09:30:50,4514,687,14689562345,2020-05-01 09:31:04,7845577,2017-12-09,5,Octavia,Skoda,android,768,170,74477206,250,250,done,
7841506889,2020-05-01 09:31:07,0,0,14689563325,2020-05-01 09:32:31,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,625,92,12963233,200,250,cancel,
7841507368,2020-05-01 09:32:21,2308,410,14689563236,2020-05-01 09:32:24,7777188,2017-12-03,5,Octavia,Skoda,android,999,118,300082766,150,150,done,
7841507368,2020-05-01 09:32:21,2308,410,14689563254,2020-05-01 09:32:26,7857622,2017-12-10,5,Kalina,LADA,android,797,105,300082766,150,150,cancel,
7841507724,2020-05-01 09:33:12,1574,233,14689563840,2020-05-01 09:33:15,49083240,2020-06-03,5,Polo,Volkswagen,android,775,106,156457390,130,130,cancel,
7841507808,2020-05-01 09:33:23,1574,233,14689564088,2020-05-01 09:33:36,49083240,2020-06-03,5,Polo,Volkswagen,android,775,106,156457390,130,150,done,
7841507808,2020-05-01 09:33:23,1574,233,14689564119,2020-05-01 09:33:39,7882622,2017-12-13,4.99523,M6,Haval,android,863,138,156457390,130,150,cancel,
7841507811,2020-05-01 09:33:23,6057,701,14689564050,2020-05-01 09:33:33,33718568,2019-11-15,5,Corolla,Toyota,android,897,144,26321259,200,200,done,
7841507828,2020-05-01 09:33:25,0,0,14689564165,2020-05-01 09:33:42,15264967,2018-12-24,5,Solaris,Hyundai,android,418,100,300059562,150,150,cancel,
7841507828,2020-05-01 09:33:25,0,0,14689564120,2020-05-01 09:33:39,7816678,2017-12-07,5,Terrano,Nissan,android,607,94,300059562,150,150,cancel,
7841508187,2020-05-01 09:34:14,3500,384,14689564906,2020-05-01 09:34:47,18838169,2019-03-24,5,Klan,Chevrolet,android,1095,107,19716784,170,170,done,
7841508398,2020-05-01 09:34:45,0,0,14689564945,2020-05-01 09:34:50,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,466,84,52006886,150,150,cancel,
7841508398,2020-05-01 09:34:45,0,0,14689564929,2020-05-01 09:34:49,7844505,2017-12-09,4.99788,Almera,Nissan,android,154,21,52006886,150,150,done,
7841508412,2020-05-01 09:34:47,0,0,14689565220,2020-05-01 09:35:14,68828972,2020-12-28,5,Polo,Volkswagen,ios,1127,154,54388412,150,200,cancel,
7841509964,2020-05-01 09:38:32,0,0,14689567506,2020-05-01 09:38:37,7857622,2017-12-10,5,Kalina,LADA,android,549,83,158567170,200,200,cancel,
7841509999,2020-05-01 09:38:37,1064,129,14689567573,2020-05-01 09:38:44,15264967,2018-12-24,5,Solaris,Hyundai,android,997,108,81966624,150,150,cancel,
7841509999,2020-05-01 09:38:37,1064,129,14689567600,2020-05-01 09:38:46,7782613,2017-12-03,5,Ceed,Kia,android,1239,135,81966624,150,150,cancel,
7841510184,2020-05-01 09:39:07,1278,143,14689567902,2020-05-01 09:39:11,49083240,2020-06-03,5,Polo,Volkswagen,android,730,111,45418078,150,150,cancel,
7841510184,2020-05-01 09:39:07,1278,143,14689567895,2020-05-01 09:39:11,31414553,2019-10-19,5,Polo,Volkswagen,android,307,44,45418078,150,150,done,
7841510809,2020-05-01 09:40:32,6593,643,14689568917,2020-05-01 09:40:40,7782613,2017-12-03,5,Ceed,Kia,android,293,45,7783189,300,350,cancel,
7841510872,2020-05-01 09:40:42,0,0,14689568984,2020-05-01 09:40:45,69782363,2021-01-06,4.99214,Sandero,Renault,android,541,76,300117027,180,180,cancel,
7841511038,2020-05-01 09:41:08,2962,365,14689569260,2020-05-01 09:41:12,69782363,2021-01-06,4.99214,Sandero,Renault,android,183,25,114861439,150,180,cancel,
7841511038,2020-05-01 09:41:08,2962,365,14689569299,2020-05-01 09:41:14,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,1380,167,114861439,150,200,cancel,
7841511229,2020-05-01 09:41:31,2365,349,14689569666,2020-05-01 09:41:46,69782363,2021-01-06,4.99214,Sandero,Renault,android,777,132,17068021,180,180,done,
7841511923,2020-05-01 09:43:01,1692,207,14689570576,2020-05-01 09:43:07,15264967,2018-12-24,5,Solaris,Hyundai,android,356,43,300392701,100,150,cancel,
7841511923,2020-05-01 09:43:01,1692,207,14689570573,2020-05-01 09:43:07,7782613,2017-12-03,5,Ceed,Kia,android,239,30,300392701,100,150,cancel,
7841511923,2020-05-01 09:43:01,1692,207,14689570564,2020-05-01 09:43:06,7882622,2017-12-13,4.99523,M6,Haval,android,355,61,300392701,100,150,done,
7841512574,2020-05-01 09:44:29,1535,228,14689571520,2020-05-01 09:44:34,47556967,2020-04-16,5,Rio,Kia,android,533,85,8682928,150,150,cancel,
7841512574,2020-05-01 09:44:29,1535,228,14689571514,2020-05-01 09:44:33,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,645,117,8682928,150,150,cancel,
7841512574,2020-05-01 09:44:29,1535,228,14689571516,2020-05-01 09:44:33,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,190,42,8682928,150,150,done,
7841512574,2020-05-01 09:44:29,1535,228,14689571518,2020-05-01 09:44:34,31414553,2019-10-19,5,Polo,Volkswagen,android,978,152,8682928,150,150,cancel,
7841513035,2020-05-01 09:45:29,3264,423,14689572231,2020-05-01 09:45:35,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,488,60,129583783,150,150,done,
7841513302,2020-05-01 09:46:11,4301,433,14689572648,2020-05-01 09:46:17,68828972,2020-12-28,5,Polo,Volkswagen,ios,703,70,140369809,150,200,done,
7841513302,2020-05-01 09:46:11,4301,433,14689572708,2020-05-01 09:46:22,7893449,2017-12-14,4.99585,Гранта,Лада,android,1954,261,140369809,150,200,cancel,
7841514033,2020-05-01 09:47:55,1985,205,14689573837,2020-05-01 09:48:09,7777188,2017-12-03,5,Octavia,Skoda,android,1301,167,103169127,150,200,cancel,
7841514738,2020-05-01 09:49:38,6422,628,14689575573,2020-05-01 09:50:53,69325503,2021-01-01,4.93024,Tiida,Nissan,android,408,90,300163909,250,350,done,
7841514792,2020-05-01 09:49:44,1710,247,14689574912,2020-05-01 09:49:48,47556967,2020-04-16,5,Rio,Kia,android,560,82,13049311,150,150,done,
7841514792,2020-05-01 09:49:44,1710,247,14689574934,2020-05-01 09:49:50,18956771,2019-03-27,4.98808,Fluence,Renault,android,547,78,13049311,150,150,cancel,
7841514792,2020-05-01 09:49:44,1710,247,14689574926,2020-05-01 09:49:50,31414553,2019-10-19,5,Polo,Volkswagen,android,518,110,13049311,150,150,cancel,
7841515267,2020-05-01 09:50:58,9390,939,14689575692,2020-05-01 09:51:06,7912390,2017-12-15,5,Creta,Hyundai,ios,891,126,7615970,200,200,done,
7841515407,2020-05-01 09:51:21,2899,429,14689575944,2020-05-01 09:51:32,68828972,2020-12-28,5,Polo,Volkswagen,ios,2500,266,300138001,200,250,cancel,
7841515407,2020-05-01 09:51:21,2899,429,14689575926,2020-05-01 09:51:30,7845577,2017-12-09,5,Octavia,Skoda,android,1192,138,300138001,200,200,done,
7841515608,2020-05-01 09:51:50,0,0,14689576961,2020-05-01 09:53:12,7857622,2017-12-10,5,Kalina,LADA,android,1672,242,106069521,900,1000,done,
7841515657,2020-05-01 09:51:58,0,0,14689576243,2020-05-01 09:52:04,18838169,2019-03-24,5,Klan,Chevrolet,android,353,69,32351766,150,150,cancel,
7841515657,2020-05-01 09:51:58,0,0,14689576240,2020-05-01 09:52:04,7857622,2017-12-10,5,Kalina,LADA,android,560,106,32351766,150,150,cancel,
7841516166,2020-05-01 09:53:10,1633,205,14689577110,2020-05-01 09:53:27,18838169,2019-03-24,5,Klan,Chevrolet,android,664,125,7655982,150,150,cancel,
7841516166,2020-05-01 09:53:10,1633,205,14689577140,2020-05-01 09:53:29,7777188,2017-12-03,5,Octavia,Skoda,android,1318,187,7655982,150,150,cancel,
7841516331,2020-05-01 09:53:36,3923,522,14689577524,2020-05-01 09:54:09,17275815,2019-02-17,4.97925,Sandero Stepway,Renault,android,312,75,302046311,150,200,cancel,
7841516331,2020-05-01 09:53:36,3923,522,14689577278,2020-05-01 09:53:43,7777188,2017-12-03,5,Octavia,Skoda,android,626,124,302046311,150,180,cancel,
7841516331,2020-05-01 09:53:36,3923,522,14689577277,2020-05-01 09:53:42,7816678,2017-12-07,5,Terrano,Nissan,android,484,107,302046311,150,200,cancel,
7841516744,2020-05-01 09:54:37,2909,344,14689577884,2020-05-01 09:54:43,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,1283,151,24218434,150,200,cancel,
7841517013,2020-05-01 09:55:17,3432,444,14689578271,2020-05-01 09:55:24,68828972,2020-12-28,5,Polo,Volkswagen,ios,484,67,13175405,200,200,done,
7841518219,2020-05-01 09:58:08,1634,204,14689580049,2020-05-01 09:58:13,16005793,2019-01-14,4.99868,Creta,Hyundai,android,383,72,7655982,150,150,cancel,
7841518219,2020-05-01 09:58:08,1634,204,14689580028,2020-05-01 09:58:11,7819054,2017-12-07,5,Logan,Renault,android,940,141,7655982,150,150,done,
7841518252,2020-05-01 09:58:12,5454,705,14689580274,2020-05-01 09:58:33,18567153,2019-03-19,5,Corolla,Toyota,android,401,78,176020800,180,220,done,
7841520145,2020-05-01 10:03:08,2441,361,14689583080,2020-05-01 10:03:12,49083240,2020-06-03,5,Polo,Volkswagen,android,1018,198,98744584,150,150,done,
7841520145,2020-05-01 10:03:08,2441,361,14689583083,2020-05-01 10:03:12,7819054,2017-12-07,5,Logan,Renault,android,491,94,98744584,150,150,cancel,
7841520414,2020-05-01 10:03:50,0,0,14689583606,2020-05-01 10:04:08,7777188,2017-12-03,5,Octavia,Skoda,android,1429,200,27665855,150,200,cancel,
7841520701,2020-05-01 10:04:33,946,172,14689583914,2020-05-01 10:04:37,7816678,2017-12-07,5,Terrano,Nissan,android,578,112,13929913,150,150,done,
7841520884,2020-05-01 10:05:04,1431,241,14689584268,2020-05-01 10:05:10,7844505,2017-12-09,4.99788,Almera,Nissan,android,1167,172,17293726,200,200,cancel,
7841520884,2020-05-01 10:05:04,1431,241,14689584255,2020-05-01 10:05:09,7845577,2017-12-09,5,Octavia,Skoda,android,603,88,17293726,200,200,cancel,
7841521776,2020-05-01 10:07:25,7780,776,14689585588,2020-05-01 10:07:29,7855273,2017-12-10,5,Калина,ВАЗ (LADA),android,402,43,23543315,250,250,cancel,
7841522497,2020-05-01 10:09:15,7299,889,14689586874,2020-05-01 10:09:26,7882622,2017-12-13,4.99523,M6,Haval,android,615,108,33148226,250,250,cancel,
7841523210,2020-05-01 10:11:11,4378,424,14689588383,2020-05-01 10:12:00,7912390,2017-12-15,5,Creta,Hyundai,ios,4371,406,77495043,200,200,done,
7841523489,2020-05-01 10:11:55,2209,297,14689588420,2020-05-01 10:12:04,28366322,2019-09-06,5,Terrano,Nissan,android,541,67,137856610,150,150,cancel,
7841523489,2020-05-01 10:11:55,2209,297,14689588364,2020-05-01 10:11:59,7845577,2017-12-09,5,Octavia,Skoda,android,843,131,137856610,150,150,done,
7841524116,2020-05-01 10:13:35,3265,449,14689589413,2020-05-01 10:13:39,15264967,2018-12-24,5,Solaris,Hyundai,android,99,24,129583783,150,150,done,
7841524956,2020-05-01 10:15:39,2607,344,14689590778,2020-05-01 10:15:46,7777188,2017-12-03,5,Octavia,Skoda,android,689,111,39123482,450,500,cancel,
7841524960,2020-05-01 10:15:40,5684,537,14689591032,2020-05-01 10:16:07,19153704,2019-03-30,4.9947,Aveo,Chevrolet,android,2681,405,176177728,250,250,done,
7841525101,2020-05-01 10:15:59,2047,319,14689593058,2020-05-01 10:19:08,28366322,2019-09-06,5,Terrano,Nissan,android,665,123,30427256,250,350,done,
7841525101,2020-05-01 10:15:59,2047,319,14689592642,2020-05-01 10:18:32,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,360,84,30427256,250,350,cancel,
7841526624,2020-05-01 10:19:57,1095,179,14689593667,2020-05-01 10:20:03,28366322,2019-09-06,5,Terrano,Nissan,android,376,57,14054054,150,150,cancel,
7841526624,2020-05-01 10:19:57,1095,179,14689593650,2020-05-01 10:20:01,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,634,94,14054054,150,150,cancel,
7841526654,2020-05-01 10:20:02,2001,315,14689593731,2020-05-01 10:20:09,7777188,2017-12-03,5,Octavia,Skoda,android,359,80,45664484,150,150,done,
7841526654,2020-05-01 10:20:02,2001,315,14689593714,2020-05-01 10:20:08,7816678,2017-12-07,5,Terrano,Nissan,android,613,127,45664484,150,200,cancel,
7841529815,2020-05-01 10:28:12,0,0,14689598985,2020-05-01 10:28:17,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,295,54,162255649,100,150,cancel,
7841529815,2020-05-01 10:28:12,0,0,14689599065,2020-05-01 10:28:25,7777188,2017-12-03,5,Octavia,Skoda,android,855,156,162255649,100,150,cancel,
7841529906,2020-05-01 10:28:25,6595,841,14689599341,2020-05-01 10:28:49,69325503,2021-01-01,4.93024,Tiida,Nissan,android,5230,575,29982159,200,250,cancel,
7841529906,2020-05-01 10:28:25,6595,841,14689599125,2020-05-01 10:28:29,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1000,122,29982159,200,250,cancel,
7841529906,2020-05-01 10:28:25,6595,841,14689599158,2020-05-01 10:28:32,7882622,2017-12-13,4.99523,M6,Haval,android,865,140,29982159,200,250,cancel,
7841531694,2020-05-01 10:32:55,2160,363,14689602119,2020-05-01 10:33:06,7816678,2017-12-07,5,Terrano,Nissan,android,722,147,19923209,200,200,cancel,
7841531902,2020-05-01 10:33:27,0,0,14689602424,2020-05-01 10:33:33,27775885,2019-08-28,5,Focus,Ford,android,842,129,31536734,200,250,done,
7841532011,2020-05-01 10:33:40,3059,431,14689602823,2020-05-01 10:34:07,15198117,2018-12-22,5,RAV4,Toyota,android,774,144,300120694,500,650,cancel,
7841532030,2020-05-01 10:33:43,1729,275,14689602565,2020-05-01 10:33:47,49083240,2020-06-03,5,Polo,Volkswagen,android,665,108,7633589,170,170,cancel,
7841532598,2020-05-01 10:35:06,3781,507,14689603664,2020-05-01 10:35:18,7782613,2017-12-03,5,Ceed,Kia,android,155,37,300138001,200,250,done,
7841533039,2020-05-01 10:36:10,1727,223,14689604271,2020-05-01 10:36:15,7844505,2017-12-09,4.99788,Almera,Nissan,android,998,165,86215434,120,150,done,
7841533318,2020-05-01 10:36:53,1786,279,14689604729,2020-05-01 10:36:57,7845577,2017-12-09,5,Octavia,Skoda,android,1035,138,36150174,150,150,cancel,
7841533349,2020-05-01 10:36:57,5968,732,14689604858,2020-05-01 10:37:08,7912390,2017-12-15,5,Creta,Hyundai,ios,832,92,35253831,200,200,cancel,
7841533691,2020-05-01 10:37:48,7436,927,14689605420,2020-05-01 10:37:56,69325503,2021-01-01,4.93024,Tiida,Nissan,android,546,110,86294344,200,250,cancel,
7841533766,2020-05-01 10:38:00,1782,241,14689605533,2020-05-01 10:38:08,15198117,2018-12-22,5,RAV4,Toyota,android,836,137,52378084,150,200,cancel,
7841533766,2020-05-01 10:38:00,1782,241,14689605793,2020-05-01 10:38:32,16005793,2019-01-14,4.99868,Creta,Hyundai,android,1470,208,52378084,150,150,done,
7841533894,2020-05-01 10:38:19,1007,160,14689605711,2020-05-01 10:38:22,49083240,2020-06-03,5,Polo,Volkswagen,android,476,83,300068431,150,150,cancel,
7841533894,2020-05-01 10:38:19,1007,160,14689605822,2020-05-01 10:38:35,15198117,2018-12-22,5,RAV4,Toyota,android,1832,294,300068431,150,150,cancel,
7841533894,2020-05-01 10:38:19,1007,160,14689605727,2020-05-01 10:38:24,7845577,2017-12-09,5,Octavia,Skoda,android,541,100,300068431,150,150,cancel,
7841534148,2020-05-01 10:38:55,3028,336,14689606129,2020-05-01 10:39:01,15198117,2018-12-22,5,RAV4,Toyota,android,1497,184,74484226,150,200,cancel,
7841534257,2020-05-01 10:39:13,3264,453,14689606313,2020-05-01 10:39:17,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1386,198,30236232,150,150,done,
7841534898,2020-05-01 10:40:52,1452,240,14689607607,2020-05-01 10:41:07,15198117,2018-12-22,5,RAV4,Toyota,android,2978,298,107832360,150,200,cancel,
7841535357,2020-05-01 10:41:59,5121,635,14689608172,2020-05-01 10:42:05,18956771,2019-03-27,4.98808,Fluence,Renault,android,1993,197,302801124,150,200,done,
7841535404,2020-05-01 10:42:06,2075,320,14689608235,2020-05-01 10:42:10,49083240,2020-06-03,5,Polo,Volkswagen,android,785,152,183018070,150,150,cancel,
7841535404,2020-05-01 10:42:06,2075,320,14689608240,2020-05-01 10:42:11,7845577,2017-12-09,5,Octavia,Skoda,android,282,66,183018070,150,150,cancel,
7841536438,2020-05-01 10:44:36,1659,269,14689609913,2020-05-01 10:44:41,15198117,2018-12-22,5,RAV4,Toyota,android,1622,262,303718971,150,200,cancel,
7841538012,2020-05-01 10:48:22,3287,359,14689612421,2020-05-01 10:48:27,7845577,2017-12-09,5,Octavia,Skoda,android,1585,224,11978501,150,150,done,
7841538188,2020-05-01 10:48:49,2246,288,14689612786,2020-05-01 10:48:56,7888104,2017-12-13,4.99205,Octavia,Skoda,android,384,92,9304685,150,180,done,
7841538742,2020-05-01 10:50:16,1663,272,14689613605,2020-05-01 10:50:21,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1044,183,177773054,150,150,done,
7841539174,2020-05-01 10:51:25,0,0,14689614307,2020-05-01 10:51:31,27775885,2019-08-28,5,Focus,Ford,android,1165,141,7654135,150,150,done,
7841539350,2020-05-01 10:51:53,0,0,14689614597,2020-05-01 10:52:00,49083240,2020-06-03,5,Polo,Volkswagen,android,1310,193,48394593,150,150,done,
7841539480,2020-05-01 10:52:16,1477,294,14689614818,2020-05-01 10:52:22,7816678,2017-12-07,5,Terrano,Nissan,android,686,165,8851261,170,200,done,
7841539925,2020-05-01 10:53:24,8215,919,14689615575,2020-05-01 10:53:31,7754059,2017-12-01,4.97395,Logan,Renault,android,488,129,142963238,300,300,cancel,
7841540394,2020-05-01 10:54:39,1475,175,14689616348,2020-05-01 10:54:46,18086257,2019-03-08,5,Focus,Ford,android,1074,163,20708211,150,150,cancel,
7841540474,2020-05-01 10:54:51,0,0,14689617895,2020-05-01 10:57:08,48191897,2020-05-09,5,Cruze,Chevrolet,ios,727,180,300278546,200,250,cancel,
7841540582,2020-05-01 10:55:08,2850,306,14689616642,2020-05-01 10:55:15,18086257,2019-03-08,5,Focus,Ford,android,994,145,23543315,250,250,done,
7841541949,2020-05-01 10:58:53,2691,447,14689619153,2020-05-01 10:59:04,68591984,2020-12-26,4.99841,X-Ray,LADA,android,1670,242,303172507,200,200,cancel,
7841541949,2020-05-01 10:58:53,2691,447,14689619196,2020-05-01 10:59:08,48191897,2020-05-09,5,Cruze,Chevrolet,ios,812,183,303172507,200,250,cancel,
7841543650,2020-05-01 11:03:31,2108,351,14689621985,2020-05-01 11:03:36,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1227,179,303155562,150,150,done,
7841544027,2020-05-01 11:04:33,0,0,14689622685,2020-05-01 11:04:45,7754059,2017-12-01,4.97395,Logan,Renault,android,1589,271,91880749,200,250,cancel,
7841544289,2020-05-01 11:05:13,3023,501,14689626587,2020-05-01 11:10:58,10537891,2018-06-10,5,Tiggo 7 PRO,Chery,android,360,86,29224841,180,190,done,
7841544466,2020-05-01 11:05:41,5801,728,14689623563,2020-05-01 11:06:05,7882622,2017-12-13,4.99523,M6,Haval,android,637,132,27869621,200,250,cancel,
7841545063,2020-05-01 11:07:17,1716,279,14689628693,2020-05-01 11:14:02,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,542,94,52378084,150,200,cancel,
7841546044,2020-05-01 11:10:07,2311,389,14689626130,2020-05-01 11:10:19,27775885,2019-08-28,5,Focus,Ford,android,946,170,73338723,100,150,cancel,
7841546044,2020-05-01 11:10:07,2311,389,14689626059,2020-05-01 11:10:12,7845577,2017-12-09,5,Octavia,Skoda,android,652,130,73338723,100,150,cancel,
7841546223,2020-05-01 11:10:37,2311,389,14689626478,2020-05-01 11:10:48,7845577,2017-12-09,5,Octavia,Skoda,android,652,130,73338723,100,150,cancel,
7841546392,2020-05-01 11:11:05,2522,400,14689626685,2020-05-01 11:11:09,49083240,2020-06-03,5,Polo,Volkswagen,android,152,33,11270515,150,150,done,
7841546786,2020-05-01 11:12:04,6053,737,14689627809,2020-05-01 11:12:45,7912390,2017-12-15,5,Creta,Hyundai,ios,1201,210,28125513,200,200,done,
7841547789,2020-05-01 11:14:49,17999,1479,14689629282,2020-05-01 11:14:56,7857622,2017-12-10,5,Kalina,LADA,android,665,137,300491326,300,300,cancel,
7841548811,2020-05-01 11:17:30,2236,282,14689631197,2020-05-01 11:17:44,30370887,2019-10-06,4.97881,Гранта,ВАЗ (LADA),ios,1778,252,110790612,150,200,cancel,
7841549236,2020-05-01 11:18:38,7358,864,14689632116,2020-05-01 11:19:03,69325503,2021-01-01,4.93024,Tiida,Nissan,android,1688,192,85683528,200,250,cancel,
7841549236,2020-05-01 11:18:38,7358,864,14689631918,2020-05-01 11:18:45,28366322,2019-09-06,5,Terrano,Nissan,android,1603,306,85683528,200,200,cancel,
